WordA,WordB,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,RelFreq,GenPref,Attested,LogCenteredOverallFreq,Estimate,Est.Error,Q2.5,Q97.5,item,predicted_resp_value,predicted_resp,GeneratedSentence
character,wisdom,character and wisdom,wisdom and character,3043,,,no,0,0,-1,0,0,0,1.275975269,-1,-1,0,0.0133092339999999,-0.0627431179999999,1,-0.2684223349407144,0.5029329867039829,0.009667823272135,0.4842440118775849,0.5222210989661491,384,0,wisdom and character,"Like a lantern drifting through the cavern of my mind, wisdom and character illuminate the hidden passageways of self‑discovery."
character,wisdom,character and wisdom,wisdom and character,3043,,,no,0,0,-1,0,0,0,1.275975269,-1,-1,0,0.0133092339999999,-0.0627431179999999,1,-0.2684223349407144,0.5029329867039829,0.009667823272135,0.4842440118775849,0.5222210989661491,384,1,character and wisdom,The rough bark of the ancient oak cradles the character and wisdom like a weathered tapestry woven from time.
character,wisdom,character and wisdom,wisdom and character,3043,,,no,0,0,-1,0,0,0,1.275975269,-1,-1,0,0.0133092339999999,-0.0627431179999999,1,-0.2684223349407144,0.5029329867039829,0.009667823272135,0.4842440118775849,0.5222210989661491,384,0,wisdom and character,"Amid the dripping canopy of the tropical rainforest, the ancient stone altar radiated an aura of wisdom and character, guiding lost travelers toward the hidden waterfall."
azaleas,camellias,azaleas and camellias,camellias and azaleas,3020,,,no,0,0,0,0,0,0,0.725452033,1,-1,-1,0.100662252,-0.014152459,1,-0.2684744132887572,0.576825973905135,0.0101492237666357,0.5569481137947531,0.5968018199479873,385,1,azaleas and camellias,"Over the clatter of mugs, a poet declared that the scent of azaleas and camellias drifted in through the open window, stealing the café's stale air."
azaleas,camellias,azaleas and camellias,camellias and azaleas,3020,,,no,0,0,0,0,0,0,0.725452033,1,-1,-1,0.100662252,-0.014152459,1,-0.2684744132887572,0.576825973905135,0.0101492237666357,0.5569481137947531,0.5968018199479873,385,1,azaleas and camellias,"Amid the clanging steam engines and soot‑laden streets of 19th‑century Manchester, a hidden courtyard burst with azaleas and camellias, offering a brief, fragrant rebellion against the iron and coal."
azaleas,camellias,azaleas and camellias,camellias and azaleas,3020,,,no,0,0,0,0,0,0,0.725452033,1,-1,-1,0.100662252,-0.014152459,1,-0.2684744132887572,0.576825973905135,0.0101492237666357,0.5569481137947531,0.5968018199479873,385,1,azaleas and camellias,"When the sun slipped behind the crumbling walls, the courtyard breathed a honeyed hush, its space strewn with azaleas and camellias, each flower a trembling lantern echoing a forgotten lullaby."
azaleas,camellias,azaleas and camellias,camellias and azaleas,3020,,,no,0,0,0,0,0,0,0.725452033,1,-1,-1,0.100662252,-0.014152459,1,-0.2684744132887572,0.576825973905135,0.0101492237666357,0.5569481137947531,0.5968018199479873,385,0,camellias and azaleas,"During the sweltering heatwave, the patio's camellias and azaleas drooped yet radiated a stubborn brilliance that mocked the sun's fury."
azaleas,camellias,azaleas and camellias,camellias and azaleas,3020,,,no,0,0,0,0,0,0,0.725452033,1,-1,-1,0.100662252,-0.014152459,1,-0.2684744132887572,0.576825973905135,0.0101492237666357,0.5569481137947531,0.5968018199479873,385,0,camellias and azaleas,"When the river began to sing, it carried the perfume of camellias and azaleas, coaxing the moon to linger a little longer over the village."
azaleas,camellias,azaleas and camellias,camellias and azaleas,3020,,,no,0,0,0,0,0,0,0.725452033,1,-1,-1,0.100662252,-0.014152459,1,-0.2684744132887572,0.576825973905135,0.0101492237666357,0.5569481137947531,0.5968018199479873,385,1,azaleas and camellias,"I was forced to endure the pretentious display of azaleas and camellias, each wilted bloom a reminder of his shallow compliments."
azaleas,camellias,azaleas and camellias,camellias and azaleas,3020,,,no,0,0,0,0,0,0,0.725452033,1,-1,-1,0.100662252,-0.014152459,1,-0.2684744132887572,0.576825973905135,0.0101492237666357,0.5569481137947531,0.5968018199479873,385,1,azaleas and camellias,"In the moonlit ballroom of clouds, azaleas and camellias floated like silent chandeliers, scattering fragrant whispers across the sleeping stars."
azaleas,camellias,azaleas and camellias,camellias and azaleas,3020,,,no,0,0,0,0,0,0,0.725452033,1,-1,-1,0.100662252,-0.014152459,1,-0.2684744132887572,0.576825973905135,0.0101492237666357,0.5569481137947531,0.5968018199479873,385,0,camellias and azaleas,"In the moonlit garden of my sleep, camellias and azaleas swirl like phantom colors, promising mysteries that dissolve at dawn."
azaleas,camellias,azaleas and camellias,camellias and azaleas,3020,,,no,0,0,0,0,0,0,0.725452033,1,-1,-1,0.100662252,-0.014152459,1,-0.2684744132887572,0.576825973905135,0.0101492237666357,0.5569481137947531,0.5968018199479873,385,1,azaleas and camellias,"In the quiet garden of thought, azaleas and camellias bloom as metaphors for the transitory unity of desire and fulfillment."
azaleas,camellias,azaleas and camellias,camellias and azaleas,3020,,,no,0,0,0,0,0,0,0.725452033,1,-1,-1,0.100662252,-0.014152459,1,-0.2684744132887572,0.576825973905135,0.0101492237666357,0.5569481137947531,0.5968018199479873,385,1,azaleas and camellias,"At sunrise, the solitary mountaintop garden revealed stubborn azaleas and camellias daring the thin air with their colors."
silence,space,silence and space,space and silence,2998,,,no,0,0,0,0,0,0,-1.160626973,-1,-1,-1,-0.189126084,-0.134446557,1,-0.2685242273607982,0.3472669530080439,0.0115478211358395,0.3251482463213453,0.3700886121879966,386,0,space and silence,"In the absurd theatre of existence, the wanderer confronts space and silence as the only witnesses to his futile longing."
silence,space,silence and space,space and silence,2998,,,no,0,0,0,0,0,0,-1.160626973,-1,-1,-1,-0.189126084,-0.134446557,1,-0.2685242273607982,0.3472669530080439,0.0115478211358395,0.3251482463213453,0.3700886121879966,386,0,space and silence,"At dusk, the garden rested in space and silence, cradling the lingering scent of jasmine."
silence,space,silence and space,space and silence,2998,,,no,0,0,0,0,0,0,-1.160626973,-1,-1,-1,-0.189126084,-0.134446557,1,-0.2685242273607982,0.3472669530080439,0.0115478211358395,0.3251482463213453,0.3700886121879966,386,1,silence and space,"In the moonlit citadel of Eldrath, silence and space swirled like ethereal mist, protecting the throne of the timeless sky‑king."
silence,space,silence and space,space and silence,2998,,,no,0,0,0,0,0,0,-1.160626973,-1,-1,-1,-0.189126084,-0.134446557,1,-0.2685242273607982,0.3472669530080439,0.0115478211358395,0.3251482463213453,0.3700886121879966,386,1,silence and space,"In the greenhouse, the wilted ferns thrived amid silence and space, their fronds breathing the quiet of late afternoon."
silence,space,silence and space,space and silence,2998,,,no,0,0,0,0,0,0,-1.160626973,-1,-1,-1,-0.189126084,-0.134446557,1,-0.2685242273607982,0.3472669530080439,0.0115478211358395,0.3251482463213453,0.3700886121879966,386,1,silence and space,"A single breath echoed, and the oppressive silence and space pressed against my ribs like a tightening vice."
silence,space,silence and space,space and silence,2998,,,no,0,0,0,0,0,0,-1.160626973,-1,-1,-1,-0.189126084,-0.134446557,1,-0.2685242273607982,0.3472669530080439,0.0115478211358395,0.3251482463213453,0.3700886121879966,386,0,space and silence,"At the crowded café, I heard a weary writer murmur, “All I crave is space and silence before the next order comes.”"
silence,space,silence and space,space and silence,2998,,,no,0,0,0,0,0,0,-1.160626973,-1,-1,-1,-0.189126084,-0.134446557,1,-0.2685242273607982,0.3472669530080439,0.0115478211358395,0.3251482463213453,0.3700886121879966,386,0,space and silence,"Through nebular storms and glittering constellations, the cruiser surged, guided by the haunting anthem of space and silence that whispered across the void."
silence,space,silence and space,space and silence,2998,,,no,0,0,0,0,0,0,-1.160626973,-1,-1,-1,-0.189126084,-0.134446557,1,-0.2685242273607982,0.3472669530080439,0.0115478211358395,0.3251482463213453,0.3700886121879966,386,0,space and silence,"Beneath the moon's wan glow, space and silence unfold like whispered breath."
silence,space,silence and space,space and silence,2998,,,no,0,0,0,0,0,0,-1.160626973,-1,-1,-1,-0.189126084,-0.134446557,1,-0.2685242273607982,0.3472669530080439,0.0115478211358395,0.3251482463213453,0.3700886121879966,386,0,space and silence,The lone guardian of the void wielded the power of space and silence to freeze the chaos into stillness.
silence,space,silence and space,space and silence,2998,,,no,0,0,0,0,0,0,-1.160626973,-1,-1,-1,-0.189126084,-0.134446557,1,-0.2685242273607982,0.3472669530080439,0.0115478211358395,0.3251482463213453,0.3700886121879966,386,0,space and silence,There is space and silence.
power,variety,power and variety,variety and power,2907,,,no,0,0,0,1,1,0,1.571622681,1,1,0,0.0555555559999999,0.176546792,1,-0.2687302764769677,0.6004849577929254,0.0134969375498727,0.5731487820001737,0.626178679731729,387,1,power and variety,"I, a lingering spirit, glide through centuries remembering that the night itself hungers for power and variety, and I sigh with a whisper older than the stars."
power,variety,power and variety,variety and power,2907,,,no,0,0,0,1,1,0,1.571622681,1,1,0,0.0555555559999999,0.176546792,1,-0.2687302764769677,0.6004849577929254,0.0134969375498727,0.5731487820001737,0.626178679731729,387,1,power and variety,"The bakery boasted that its cupcakes contained the power and variety of an entire carnival, guaranteeing that each bite could launch you into a glitter‑filled trapeze act."
power,variety,power and variety,variety and power,2907,,,no,0,0,0,1,1,0,1.571622681,1,1,0,0.0555555559999999,0.176546792,1,-0.2687302764769677,0.6004849577929254,0.0134969375498727,0.5731487820001737,0.626178679731729,387,0,variety and power,"Like a rainforest teeming with hidden ecosystems, the gene pool thrives on variety and power, shaping life's endless possibilities."
power,variety,power and variety,variety and power,2907,,,no,0,0,0,1,1,0,1.571622681,1,1,0,0.0555555559999999,0.176546792,1,-0.2687302764769677,0.6004849577929254,0.0134969375498727,0.5731487820001737,0.626178679731729,387,0,variety and power,"With a flash of neon light, the caped crusader harnessed variety and power to bend reality itself!"
power,variety,power and variety,variety and power,2907,,,no,0,0,0,1,1,0,1.571622681,1,1,0,0.0555555559999999,0.176546792,1,-0.2687302764769677,0.6004849577929254,0.0134969375498727,0.5731487820001737,0.626178679731729,387,0,variety and power,"A swirl of magenta, indigo, and gold surged across the canvas, a spectacular display of variety and power that seemed to pulse with its own heartbeat."
power,variety,power and variety,variety and power,2907,,,no,0,0,0,1,1,0,1.571622681,1,1,0,0.0555555559999999,0.176546792,1,-0.2687302764769677,0.6004849577929254,0.0134969375498727,0.5731487820001737,0.626178679731729,387,0,variety and power,"Amid the endless dunes, the sudden storm revealed a hidden oasis, a miracle of variety and power that shimmered like a mirage."
power,variety,power and variety,variety and power,2907,,,no,0,0,0,1,1,0,1.571622681,1,1,0,0.0555555559999999,0.176546792,1,-0.2687302764769677,0.6004849577929254,0.0134969375498727,0.5731487820001737,0.626178679731729,387,1,power and variety,"A cold dread coiled around him, fed by the unpredictable promise of power and variety that seemed ready to explode at any moment."
power,variety,power and variety,variety and power,2907,,,no,0,0,0,1,1,0,1.571622681,1,1,0,0.0555555559999999,0.176546792,1,-0.2687302764769677,0.6004849577929254,0.0134969375498727,0.5731487820001737,0.626178679731729,387,0,variety and power,"Amid the clamor of the crowded train, I marveled at the hidden variety and power of strangers' whispered stories."
power,variety,power and variety,variety and power,2907,,,no,0,0,0,1,1,0,1.571622681,1,1,0,0.0555555559999999,0.176546792,1,-0.2687302764769677,0.6004849577929254,0.0134969375498727,0.5731487820001737,0.626178679731729,387,1,power and variety,"I drift through the ancient hall, a ghost recalling the forgotten power and variety that once brightened the lives of those now dust."
power,variety,power and variety,variety and power,2907,,,no,0,0,0,1,1,0,1.571622681,1,1,0,0.0555555559999999,0.176546792,1,-0.2687302764769677,0.6004849577929254,0.0134969375498727,0.5731487820001737,0.626178679731729,387,1,power and variety,"With the gusto of a thousand hamsters on a caffeine binge, the circus director proclaimed that the secret sauce of existence is nothing less than power and variety!"
cliches,stereotypes,cliches and stereotypes,stereotypes and cliches,2899,,,no,0,0,0,0,0,0,-1.519638278,3,0,0,0.0950327699999999,0.071090037,1,-0.2687483906849826,0.5971627021885494,0.009332392940069,0.5787728188759453,0.6153613295295496,388,0,stereotypes and cliches,"Inside the snow‑bound cabin, the lone lantern cast amber light on the log‑covered floor, illuminating a handwritten list of stereotypes and cliches that seemed oddly comforting amid the storm."
cliches,stereotypes,cliches and stereotypes,stereotypes and cliches,2899,,,no,0,0,0,0,0,0,-1.519638278,3,0,0,0.0950327699999999,0.071090037,1,-0.2687483906849826,0.5971627021885494,0.009332392940069,0.5787728188759453,0.6153613295295496,388,0,stereotypes and cliches,"She brushed off every stereotypes and cliches, then surprised the crowd by performing the very routine they despised."
cliches,stereotypes,cliches and stereotypes,stereotypes and cliches,2899,,,no,0,0,0,0,0,0,-1.519638278,3,0,0,0.0950327699999999,0.071090037,1,-0.2687483906849826,0.5971627021885494,0.009332392940069,0.5787728188759453,0.6153613295295496,388,1,cliches and stereotypes,"While sipping iced tea, Jenna turned to Leo and warned, “If we keep recycling cliches and stereotypes, our jokes will never feel fresh.”"
cliches,stereotypes,cliches and stereotypes,stereotypes and cliches,2899,,,no,0,0,0,0,0,0,-1.519638278,3,0,0,0.0950327699999999,0.071090037,1,-0.2687483906849826,0.5971627021885494,0.009332392940069,0.5787728188759453,0.6153613295295496,388,0,stereotypes and cliches,"We finally stepped beyond stereotypes and cliches, embracing the unknown."
cliches,stereotypes,cliches and stereotypes,stereotypes and cliches,2899,,,no,0,0,0,0,0,0,-1.519638278,3,0,0,0.0950327699999999,0.071090037,1,-0.2687483906849826,0.5971627021885494,0.009332392940069,0.5787728188759453,0.6153613295295496,388,1,cliches and stereotypes,"In the neon‑lit archives of the regime, cliches and stereotypes are weaponized to annihilate every whisper of dissent."
cliches,stereotypes,cliches and stereotypes,stereotypes and cliches,2899,,,no,0,0,0,0,0,0,-1.519638278,3,0,0,0.0950327699999999,0.071090037,1,-0.2687483906849826,0.5971627021885494,0.009332392940069,0.5787728188759453,0.6153613295295496,388,0,stereotypes and cliches,"Amid the clatter of a crowded train, the passengers whispered about stereotypes and cliches while the doors sighed open and shut."
cliches,stereotypes,cliches and stereotypes,stereotypes and cliches,2899,,,no,0,0,0,0,0,0,-1.519638278,3,0,0,0.0950327699999999,0.071090037,1,-0.2687483906849826,0.5971627021885494,0.009332392940069,0.5787728188759453,0.6153613295295496,388,0,stereotypes and cliches,"Morning mist draped the thatched roofs of the peaceful rural village, where the children played while the old men discussed stereotypes and cliches that strangers often projected onto their simple way of life."
cliches,stereotypes,cliches and stereotypes,stereotypes and cliches,2899,,,no,0,0,0,0,0,0,-1.519638278,3,0,0,0.0950327699999999,0.071090037,1,-0.2687483906849826,0.5971627021885494,0.009332392940069,0.5787728188759453,0.6153613295295496,388,0,stereotypes and cliches,"Now, in my twilight years, I sigh at how people continue to lean on stereotypes and cliches instead of embracing fresh perspectives."
cliches,stereotypes,cliches and stereotypes,stereotypes and cliches,2899,,,no,0,0,0,0,0,0,-1.519638278,3,0,0,0.0950327699999999,0.071090037,1,-0.2687483906849826,0.5971627021885494,0.009332392940069,0.5787728188759453,0.6153613295295496,388,1,cliches and stereotypes,"In the flickering candlelight of the abandoned asylum, whispers of cliches and stereotypes clung to the walls like damp cobwebs."
cliches,stereotypes,cliches and stereotypes,stereotypes and cliches,2899,,,no,0,0,0,0,0,0,-1.519638278,3,0,0,0.0950327699999999,0.071090037,1,-0.2687483906849826,0.5971627021885494,0.009332392940069,0.5787728188759453,0.6153613295295496,388,1,cliches and stereotypes,"A splash of neon turquoise and crimson sunrise sweeps across the easel, but tangled among the hues are cliches and stereotypes, stubborn pigments refusing to fade."
habits,movements,habits and movements,movements and habits,2899,,,no,0,0,0,0,0,0,-0.597210448,0,0,0,-0.1522938939999999,-0.0121319189999999,1,-0.2687483906849826,0.4045175691608472,0.0108648571757886,0.3832988416016644,0.4260641288842244,389,0,movements and habits,A cold sweat broke across my skin as the uncanny movements and habits of the unseen watcher tightened the knot of dread in my chest.
habits,movements,habits and movements,movements and habits,2899,,,no,0,0,0,0,0,0,-0.597210448,0,0,0,-0.1522938939999999,-0.0121319189999999,1,-0.2687483906849826,0.4045175691608472,0.0108648571757886,0.3832988416016644,0.4260641288842244,389,0,movements and habits,"In the quiet library, the subtle movements and habits of the patrons created a gentle rhythm that echoed between the shelves."
habits,movements,habits and movements,movements and habits,2899,,,no,0,0,0,0,0,0,-0.597210448,0,0,0,-0.1522938939999999,-0.0121319189999999,1,-0.2687483906849826,0.4045175691608472,0.0108648571757886,0.3832988416016644,0.4260641288842244,389,0,movements and habits,"The ancient druidic tomes recorded the elusive movements and habits of the moon‑lit sylvan spirits, guiding the young scribe through the mystic forest."
habits,movements,habits and movements,movements and habits,2899,,,no,0,0,0,0,0,0,-0.597210448,0,0,0,-0.1522938939999999,-0.0121319189999999,1,-0.2687483906849826,0.4045175691608472,0.0108648571757886,0.3832988416016644,0.4260641288842244,389,0,movements and habits,"In the hushed aisles of the old library, the rustle of pages whispered about movements and habits of forgotten scholars."
habits,movements,habits and movements,movements and habits,2899,,,no,0,0,0,0,0,0,-0.597210448,0,0,0,-0.1522938939999999,-0.0121319189999999,1,-0.2687483906849826,0.4045175691608472,0.0108648571757886,0.3832988416016644,0.4260641288842244,389,0,movements and habits,"In cognitive psychology, researchers examine how unconscious movements and habits shape decision‑making."
habits,movements,habits and movements,movements and habits,2899,,,no,0,0,0,0,0,0,-0.597210448,0,0,0,-0.1522938939999999,-0.0121319189999999,1,-0.2687483906849826,0.4045175691608472,0.0108648571757886,0.3832988416016644,0.4260641288842244,389,1,habits and movements,"Methinks the courtier studies the habits and movements of the sovereign stars, as though they were chapters of a divine play."
habits,movements,habits and movements,movements and habits,2899,,,no,0,0,0,0,0,0,-0.597210448,0,0,0,-0.1522938939999999,-0.0121319189999999,1,-0.2687483906849826,0.4045175691608472,0.0108648571757886,0.3832988416016644,0.4260641288842244,389,0,movements and habits,The meeting minutes recorded movements and habits with the same enthusiasm as a spreadsheet of office plant‑watering schedules.
habits,movements,habits and movements,movements and habits,2899,,,no,0,0,0,0,0,0,-0.597210448,0,0,0,-0.1522938939999999,-0.0121319189999999,1,-0.2687483906849826,0.4045175691608472,0.0108648571757886,0.3832988416016644,0.4260641288842244,389,0,movements and habits,"On the wind‑swept mountaintop, the silent movements and habits of the clouds seemed to compose a timeless lullaby."
habits,movements,habits and movements,movements and habits,2899,,,no,0,0,0,0,0,0,-0.597210448,0,0,0,-0.1522938939999999,-0.0121319189999999,1,-0.2687483906849826,0.4045175691608472,0.0108648571757886,0.3832988416016644,0.4260641288842244,389,0,movements and habits,"In the candle‑lit crypt, the ancient statue observed the movements and habits of the restless souls that drifted through the stone arches."
habits,movements,habits and movements,movements and habits,2899,,,no,0,0,0,0,0,0,-0.597210448,0,0,0,-0.1522938939999999,-0.0121319189999999,1,-0.2687483906849826,0.4045175691608472,0.0108648571757886,0.3832988416016644,0.4260641288842244,389,0,movements and habits,"Amid the emerald canopy of the tropical rainforest, the researcher noted the subtle movements and habits of the elusive tree frog, whose nocturnal songs echoed through the misty understory."
shirt,waistcoat,shirt and waistcoat,waistcoat and shirt,2852,,,no,0,0,1,0,0,0,2.620755068,1,1,1,-0.016830294,0.2649850689999999,1,-0.2688548116570701,0.5769918318178956,0.0207438786814709,0.5343652997417963,0.616120401342614,390,1,shirt and waistcoat,"In the glow of the gaslights, the foreman polished his brass buttons, his shirt and waistcoat smudged with coal dust, before addressing the weary assembly."
shirt,waistcoat,shirt and waistcoat,waistcoat and shirt,2852,,,no,0,0,1,0,0,0,2.620755068,1,1,1,-0.016830294,0.2649850689999999,1,-0.2688548116570701,0.5769918318178956,0.0207438786814709,0.5343652997417963,0.616120401342614,390,0,waistcoat and shirt,"Neon rain drips, waistcoat and shirt, across the shattered mirror of the city."
shirt,waistcoat,shirt and waistcoat,waistcoat and shirt,2852,,,no,0,0,1,0,0,0,2.620755068,1,1,1,-0.016830294,0.2649850689999999,1,-0.2688548116570701,0.5769918318178956,0.0207438786814709,0.5343652997417963,0.616120401342614,390,0,waistcoat and shirt,"I showed up to the gala in a waistcoat and shirt, proving that minimal effort is still a fashion statement."
shirt,waistcoat,shirt and waistcoat,waistcoat and shirt,2852,,,no,0,0,1,0,0,0,2.620755068,1,1,1,-0.016830294,0.2649850689999999,1,-0.2688548116570701,0.5769918318178956,0.0207438786814709,0.5343652997417963,0.616120401342614,390,1,shirt and waistcoat,"In the flickering amber glow of the dying ballroom, the enigmatic detective emerged, his shirt and waistcoat catching the last sighs of light as destiny tilted on the edge of a whispered confession."
shirt,waistcoat,shirt and waistcoat,waistcoat and shirt,2852,,,no,0,0,1,0,0,0,2.620755068,1,1,1,-0.016830294,0.2649850689999999,1,-0.2688548116570701,0.5769918318178956,0.0207438786814709,0.5343652997417963,0.616120401342614,390,0,waistcoat and shirt,"Beneath trembling birch, a waistcoat and shirt rest like dew‑kissed leaves."
shirt,waistcoat,shirt and waistcoat,waistcoat and shirt,2852,,,no,0,0,1,0,0,0,2.620755068,1,1,1,-0.016830294,0.2649850689999999,1,-0.2688548116570701,0.5769918318178956,0.0207438786814709,0.5343652997417963,0.616120401342614,390,0,waistcoat and shirt,"Victory glittered in his eyes as he lifted his gleaming waistcoat and shirt, the symbols of his hard‑won honor."
shirt,waistcoat,shirt and waistcoat,waistcoat and shirt,2852,,,no,0,0,1,0,0,0,2.620755068,1,1,1,-0.016830294,0.2649850689999999,1,-0.2688548116570701,0.5769918318178956,0.0207438786814709,0.5343652997417963,0.616120401342614,390,1,shirt and waistcoat,"Although the shirt and waistcoat fluttered in the wind like torn flags, the dignified gentleman marched onward, undeterred by the storm."
shirt,waistcoat,shirt and waistcoat,waistcoat and shirt,2852,,,no,0,0,1,0,0,0,2.620755068,1,1,1,-0.016830294,0.2649850689999999,1,-0.2688548116570701,0.5769918318178956,0.0207438786814709,0.5343652997417963,0.616120401342614,390,0,waistcoat and shirt,The moonlight whispered to the waistcoat and shirt as they pirouetted across the jelly‑filled ballroom.
shirt,waistcoat,shirt and waistcoat,waistcoat and shirt,2852,,,no,0,0,1,0,0,0,2.620755068,1,1,1,-0.016830294,0.2649850689999999,1,-0.2688548116570701,0.5769918318178956,0.0207438786814709,0.5343652997417963,0.616120401342614,390,0,waistcoat and shirt,"Within the fading haze of a moonlit reverie, a waistcoat and shirt drifted like ethereal ribbons, whispering promises of unspoken futures."
shirt,waistcoat,shirt and waistcoat,waistcoat and shirt,2852,,,no,0,0,1,0,0,0,2.620755068,1,1,1,-0.016830294,0.2649850689999999,1,-0.2688548116570701,0.5769918318178956,0.0207438786814709,0.5343652997417963,0.616120401342614,390,1,shirt and waistcoat,"In the bustling microcosm of the bloodstream, the endothelial layer drapes the vessels like a shirt and waistcoat, shielding them while orchestrating nutrient flow."
boardinghouses,hotels,boardinghouses and hotels,hotels and boardinghouses,2816,,,no,0,0,0,0,0,0,-4.366398527,-3,-1,-1,-0.319247159,-0.266617799,1,-0.2689363255931372,0.2416467519792074,0.0145163993369821,0.2142105290443759,0.270989187727177,391,0,hotels and boardinghouses,The minimalist shelters of the desert starkly contrast with the opulent hotels and boardinghouses that glitter along the riverfront.
boardinghouses,hotels,boardinghouses and hotels,hotels and boardinghouses,2816,,,no,0,0,0,0,0,0,-4.366398527,-3,-1,-1,-0.319247159,-0.266617799,1,-0.2689363255931372,0.2416467519792074,0.0145163993369821,0.2142105290443759,0.270989187727177,391,0,hotels and boardinghouses,"As the city awoke to a sunrise of glass and neon, the once‑stagnant hotels and boardinghouses underwent a quiet alchemy, their façades melting into verdant terraces and sky‑borne gardens."
boardinghouses,hotels,boardinghouses and hotels,hotels and boardinghouses,2816,,,no,0,0,0,0,0,0,-4.366398527,-3,-1,-1,-0.319247159,-0.266617799,1,-0.2689363255931372,0.2416467519792074,0.0145163993369821,0.2142105290443759,0.270989187727177,391,0,hotels and boardinghouses,"I wander the twilight streets, yearning for the warmth of forgotten hotels and boardinghouses that once cradled my restless heart."
boardinghouses,hotels,boardinghouses and hotels,hotels and boardinghouses,2816,,,no,0,0,0,0,0,0,-4.366398527,-3,-1,-1,-0.319247159,-0.266617799,1,-0.2689363255931372,0.2416467519792074,0.0145163993369821,0.2142105290443759,0.270989187727177,391,0,hotels and boardinghouses,"A sunset of magenta and teal washes over the crooked rooftops of hotels and boardinghouses, turning their windows into trembling embers of light."
boardinghouses,hotels,boardinghouses and hotels,hotels and boardinghouses,2816,,,no,0,0,0,0,0,0,-4.366398527,-3,-1,-1,-0.319247159,-0.266617799,1,-0.2689363255931372,0.2416467519792074,0.0145163993369821,0.2142105290443759,0.270989187727177,391,0,hotels and boardinghouses,"After the fire, the loss of hotels and boardinghouses left the town's heart in ashes, a silent grief echoing through its empty streets."
boardinghouses,hotels,boardinghouses and hotels,hotels and boardinghouses,2816,,,no,0,0,0,0,0,0,-4.366398527,-3,-1,-1,-0.319247159,-0.266617799,1,-0.2689363255931372,0.2416467519792074,0.0145163993369821,0.2142105290443759,0.270989187727177,391,0,hotels and boardinghouses,"Like a simmering stew, the city's nightlife blends the flavors of hotels and boardinghouses into a rich, aromatic broth of endless possibilities."
boardinghouses,hotels,boardinghouses and hotels,hotels and boardinghouses,2816,,,no,0,0,0,0,0,0,-4.366398527,-3,-1,-1,-0.319247159,-0.266617799,1,-0.2689363255931372,0.2416467519792074,0.0145163993369821,0.2142105290443759,0.270989187727177,391,0,hotels and boardinghouses,"The mischievous gnomes booked a secret conference at the enchanted hotels and boardinghouses, where even the chandeliers sang lullabies."
boardinghouses,hotels,boardinghouses and hotels,hotels and boardinghouses,2816,,,no,0,0,0,0,0,0,-4.366398527,-3,-1,-1,-0.319247159,-0.266617799,1,-0.2689363255931372,0.2416467519792074,0.0145163993369821,0.2142105290443759,0.270989187727177,391,1,boardinghouses and hotels,"As I wander through foreign towns, I marvel at the eclectic charm of boardinghouses and hotels that line the cobblestone streets."
boardinghouses,hotels,boardinghouses and hotels,hotels and boardinghouses,2816,,,no,0,0,0,0,0,0,-4.366398527,-3,-1,-1,-0.319247159,-0.266617799,1,-0.2689363255931372,0.2416467519792074,0.0145163993369821,0.2142105290443759,0.270989187727177,391,1,boardinghouses and hotels,"The stew tasted like the layered, homey spice of boardinghouses and hotels, each sip unfolding like a familiar lobby warmed by seasoned broth."
boardinghouses,hotels,boardinghouses and hotels,hotels and boardinghouses,2816,,,no,0,0,0,0,0,0,-4.366398527,-3,-1,-1,-0.319247159,-0.266617799,1,-0.2689363255931372,0.2416467519792074,0.0145163993369821,0.2142105290443759,0.270989187727177,391,1,boardinghouses and hotels,"Rain‑soaked neon, broken signs, boardinghouses and hotels—ghosts of itinerant dreams lingering between cracked windows."
stucco,wood,stucco and wood,wood and stucco,2813,,,no,0,-1,-1,0,0,0,-3.812992732,-1,-1,-1,-0.154105937,-0.332468509,1,-0.2689431184211428,0.3177105598601109,0.0196132968149919,0.2816704963181892,0.3584372559294985,392,0,wood and stucco,"In the twilight garden, whispers swirl around wood and stucco, turning the aging façade into a lullaby of forgotten dreams."
stucco,wood,stucco and wood,wood and stucco,2813,,,no,0,-1,-1,0,0,0,-3.812992732,-1,-1,-1,-0.154105937,-0.332468509,1,-0.2689431184211428,0.3177105598601109,0.0196132968149919,0.2816704963181892,0.3584372559294985,392,0,wood and stucco,"Beneath the moon’s trembling sigh, the secret doorway of wood and stucco whispered forgotten hieroglyphs."
stucco,wood,stucco and wood,wood and stucco,2813,,,no,0,-1,-1,0,0,0,-3.812992732,-1,-1,-1,-0.154105937,-0.332468509,1,-0.2689431184211428,0.3177105598601109,0.0196132968149919,0.2816704963181892,0.3584372559294985,392,1,stucco and wood,"The courtyard sang with a warm, amber tone, as the sunrise brushed the stucco and wood, making the air taste like cinnamon and hum in violet light."
stucco,wood,stucco and wood,wood and stucco,2813,,,no,0,-1,-1,0,0,0,-3.812992732,-1,-1,-1,-0.154105937,-0.332468509,1,-0.2689431184211428,0.3177105598601109,0.0196132968149919,0.2816704963181892,0.3584372559294985,392,1,stucco and wood,"The orbital colony's façade shimmered with alien lichens clinging to stucco and wood, a nostalgic reminder of Earth's ancient habitats."
